time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
1981-07-24,208,-1.28,,,,0.1,73.1
1981-07-27,209.42,-1.23,,,,0.1,73.1
1981-07-28,208.91,-1.14,,,,0.1,73.1
1981-07-29,208.95,-1.25,,,,0.1,73.1
1981-07-30,210.03,-1.15,,,,0.1,73.1
1981-07-31,211.63,-1.17,,,,0.1,73.1
1981-08-03,210.4,-1.17,,,,0,74.1
1981-08-04,210.09,-1.21,,,,0,74.1
1981-08-05,211.03,-1.21,,,,0,74.1
1981-08-06,211.67,-1.16,,,,0,74.1
1981-08-07,211.36,-1.17,,,,0,74.1
1981-08-10,210.84,-1.22,,,,0,74.1
1981-08-11,211.67,-1.18,,,,0,74.1
1981-08-12,211.95,-1.27,,,,0,74.1
1981-08-13,212.36,-1.41,,,,0,74.1
1981-08-14,212.12,-1.48,,,,0,74.1
1981-08-17,209.65,-1.45,,,,0,74.1
1981-08-18,207.01,-1.51,,,,0,74.1
1981-08-19,207.22,-1.51,,,,0,74.1
1981-08-20,207.97,-1.55,,,,0,74.1
1981-08-21,206.76,-1.36,,,,0,74.1
1981-08-24,200.76,-1.34,,,,0,74.1
1981-08-25,197.78,-1.54,,,,0,74.1
1981-08-26,197.81,-1.32,,,,0,74.1
1981-08-27,196.82,-1.38,,,,0,74.1
1981-08-28,197.55,-1.39,,,,0,74.1
1981-08-31,195.75,-1.32,,,,0,74.1
1981-09-01,195.17,-1.32,,,,-0.13,77.2
1981-09-02,195.39,-1.37,,,,-0.13,77.2
1981-09-03,191.99,-1.38,,,,-0.13,77.2
1981-09-04,189.63,-1.42,,,,-0.13,77.2
1981-09-08,184.79,-1.38,,,,-0.13,77.2
1981-09-09,184.77,-1.36,,,,-0.13,77.2
1981-09-10,187.55,-1.42,,,,-0.13,77.2
1981-09-11,189.81,-1.42,,,,-0.13,77.2
1981-09-14,189.62,-1.42,,,,-0.13,77.2
1981-09-15,189.56,-1.23,,,,-0.13,77.2
1981-09-16,187.82,-1.05,,,,-0.13,77.2
1981-09-17,185.71,-0.98,,,,-0.13,77.2
1981-09-18,184.27,-1.06,,,,-0.13,77.2
1981-09-21,184.41,-1.11,,,,-0.13,77.2
1981-09-22,183.26,-1.01,,,,-0.13,77.2
1981-09-23,179.99,-1.01,,,,-0.13,77.2
1981-09-24,180.39,-0.88,,,,-0.13,77.2
1981-09-25,175.12,-0.86,,,,-0.13,77.2
1981-09-28,175.03,-0.85,,,,-0.13,77.2
1981-09-29,178.51,-0.92,,,,-0.13,77.2
1981-09-30,180.03,-0.83,,,,-0.13,77.2
1981-10-01,181.09,-0.85,,,,0.07,73.1
1981-10-02,184.37,-0.82,,,,0.07,73.1
1981-10-05,185.91,-0.93,,,,0.07,73.1
1981-10-06,185.87,-0.68,,,,0.07,73.1
1981-10-07,188.78,-0.71,,,,0.07,73.1
1981-10-08,191.01,-0.69,,,,0.07,73.1
1981-10-09,191.27,-0.79,,,,0.07,73.1
1981-10-12,191.28,-0.47,,,,0.07,73.1
1981-10-13,191.92,-0.47,,,,0.07,73.1
1981-10-14,189.43,-0.42,,,,0.07,73.1
1981-10-15,189.85,-0.48,,,,0.07,73.1
1981-10-16,190.24,-0.43,,,,0.07,73.1
1981-10-19,189.77,-0.52,,,,0.07,73.1
1981-10-20,191.23,-0.53,,,,0.07,73.1
1981-10-21,192.38,-0.39,,,,0.07,73.1
1981-10-22,192.43,-0.21,,,,0.07,73.1
1981-10-23,191.91,-0.18,,,,0.07,73.1
1981-10-26,191.01,0.04,,,,0.07,73.1
1981-10-27,192.61,-0.02,,,,0.07,73.1
1981-10-28,193.75,0.02,,,,0.07,73.1
1981-10-29,193.08,-0.01,,,,0.07,73.1
1981-10-30,195.24,0.04,,,,0.07,73.1
1981-11-02,197.25,0.13,,,,0.4,70.3
1981-11-03,198.78,0.13,,,,0.4,70.3
1981-11-04,199.73,0.07,,,,0.4,70.3
1981-11-05,200.02,-0.01,,,,0.4,70.3
1981-11-06,199.97,0.08,,,,0.4,70.3
1981-11-09,199.92,0.22,,,,0.4,70.3
1981-11-10,199.9,0.18,,,,0.4,70.3
1981-11-11,200.05,0.18,,,,0.4,70.3
1981-11-12,200.99,0.42,,,,0.4,70.3
1981-11-13,200.16,0.35,,,,0.4,70.3
1981-11-16,197.16,0.38,,,,0.4,70.3
1981-11-17,197.68,0.47,,,,0.4,70.3
1981-11-18,197.6,0.81,,,,0.4,70.3
1981-11-19,197.32,0.82,,,,0.4,70.3
1981-11-20,198.6,0.93,,,,0.4,70.3
1981-11-23,198.01,0.94,,,,0.4,70.3
1981-11-24,199.04,0.98,,,,0.4,70.3
1981-11-25,200.01,0.85,,,,0.4,70.3
1981-11-27,201.02,0.81,,,,0.4,70.3
1981-11-30,201.37,0.77,,,,0.8,62.5
1981-12-01,201.13,0.66,,,,0.8,62.5
1981-12-02,200.35,0.6,,,,0.8,62.5
1981-12-03,199.9,0.57,,,,0.8,62.5
1981-12-04,200.88,0.92,,,,0.8,62.5
1981-12-07,199.71,0.92,,,,0.8,62.5
1981-12-08,198.13,0.85,,,,0.8,62.5
1981-12-09,198.29,0.77,,,,0.8,62.5
1981-12-10,198.92,0.64,,,,0.8,62.5
1981-12-11,198.64,0.49,,,,0.8,62.5
1981-12-14,195.67,0.23,,,,0.8,62.5
1981-12-15,195.16,0.45,,,,0.8,62.5
1981-12-16,195.09,0.49,,,,0.8,62.5
1981-12-17,195.7,0.34,,,,0.8,62.5
1981-12-18,197.01,0.32,,,,0.8,62.5
1981-12-21,196.37,0.22,,,,0.8,62.5
1981-12-22,195.64,0.25,,,,0.8,62.5
1981-12-23,195.45,0.02,,,,0.8,62.5
1981-12-24,195.7,0.06,,,,0.8,62.5
1981-12-28,195.14,-0.01,,,,0.8,62.5
1981-12-29,193.91,0.14,,,,0.8,62.5
1981-12-30,194.66,0.27,,,,0.8,62.5
1981-12-31,195.84,0.35,,,,1.07,64.3
1982-01-04,195.53,0.32,,,,1.07,64.3
1982-01-05,192.33,0.35,,,,1.07,64.3
1982-01-06,191.15,0.4,,,,1.07,64.3
1982-01-07,191.02,0.3,,,,1.07,64.3
1982-01-08,192.05,0.37,,,,1.07,64.3
1982-01-11,188.8,0.26,,,,1.07,64.3
1982-01-12,187.32,0.13,,,,1.07,64.3
1982-01-13,185.73,0.05,,,,1.07,64.3
1982-01-14,185.89,-0.01,,,,1.07,64.3
1982-01-15,187.32,0.01,,,,1.07,64.3
1982-01-18,187.21,-0.08,,,,1.07,64.3
1982-01-19,186.16,0.01,,,,1.07,64.3
1982-01-20,185.72,-0.21,,,,1.07,64.3
1982-01-21,186.4,-0.34,,,,1.07,64.3
1982-01-22,185.83,-0.37,,,,1.07,64.3
1982-01-25,183.52,-0.31,,,,1.07,64.3
1982-01-26,183.41,-0.16,,,,1.07,64.3
1982-01-27,183.57,-0.06,,,,1.07,64.3
1982-01-28,186.22,-0.04,,,,1.07,64.3
1982-01-29,188.39,-0.1,,,,1.07,64.3
1982-02-01,186.82,-0.46,,,,1.23,71
1982-02-02,187.46,-0.38,,,,1.23,71
1982-02-03,187.43,-0.24,,,,1.23,71
1982-02-04,187.14,-0.2,,,,1.23,71
1982-02-05,188.21,-0.24,,,,1.23,71
1982-02-08,184.63,-0.21,,,,1.23,71
1982-02-09,182.51,-0.2,,,,1.23,71
1982-02-10,182.97,-0.27,,,,1.23,71
1982-02-11,182.25,-0.36,,,,1.23,71
1982-02-12,182.52,-0.36,,,,1.23,71
1982-02-16,180.71,-0.51,,,,1.23,71
1982-02-17,181.25,-0.68,,,,1.23,71
1982-02-18,181.38,-0.71,,,,1.23,71
1982-02-19,180.65,-0.7,,,,1.23,71
1982-02-22,179.07,-0.48,,,,1.23,71
1982-02-23,177.49,-0.4,,,,1.23,71
1982-02-24,178.58,-0.37,,,,1.23,71
1982-02-25,179.44,-0.34,,,,1.23,71
1982-02-26,179.43,-0.41,,,,1.23,71
1982-03-01,180.13,-0.4,,,,1.4,66.5
1982-03-02,180.14,-0.4,,,,1.4,66.5
1982-03-03,178.01,-0.4,,,,1.4,66.5
1982-03-04,176.29,-0.29,,,,1.4,66.5
1982-03-05,173.97,-0.2,,,,1.4,66.5
1982-03-08,171.03,-0.04,,,,1.4,66.5
1982-03-09,169.71,-0.24,,,,1.4,66.5
1982-03-10,170.42,-0.24,,,,1.4,66.5
1982-03-11,170.09,-0.3,,,,1.4,66.5
1982-03-12,168.23,-0.38,,,,1.4,66.5
1982-03-15,167.92,-0.47,,,,1.4,66.5
1982-03-16,168.28,-0.44,,,,1.4,66.5
1982-03-17,168.2,-0.27,,,,1.4,66.5
1982-03-18,170.13,-0.37,,,,1.4,66.5
1982-03-19,171.76,-0.46,,,,1.4,66.5
1982-03-22,173.83,-0.35,,,,1.4,66.5
1982-03-23,174.95,-0.35,,,,1.4,66.5
1982-03-24,174.84,-0.23,,,,1.4,66.5
1982-03-25,175.83,-0.34,,,,1.4,66.5
1982-03-26,175.2,-0.34,,,,1.4,66.5
1982-03-29,175.5,-0.37,,,,1.4,66.5
1982-03-30,175.42,-0.44,,,,1.4,66.5
1982-03-31,175.65,-0.34,,,,1.47,62
1982-04-01,177.31,-0.32,,,,1.47,62
1982-04-02,178.56,-0.34,,,,1.47,62
1982-04-05,178.21,-0.21,,,,1.47,62
1982-04-06,178.68,-0.24,,,,1.47,62
1982-04-07,179.91,-0.36,,,,1.47,62
1982-04-08,181.15,-0.3,,,,1.47,62
