time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
1975-06-23,86.5,,,,,3.83,72.8
1975-06-30,86.2,,,,,3.77,72.8
1975-07-07,87.2,,,,,3.77,72.8
1975-07-14,87.02,,,,,3.77,72.8
1975-07-21,83.6,,,,,3.77,72.8
1975-07-28,81.82,,,,,3.5,72.8
1975-08-04,79.55,,,,,3.5,72.8
1975-08-11,78.58,,,,,3.5,72.8
1975-08-18,76.45,,,,,3.5,72.8
1975-08-25,79.01,,,,,3.5,72.8
1975-09-01,77.78,,,,,3.17,75.7
1975-09-08,74.72,,,,,3.17,75.7
1975-09-15,76.39,,,,,3.17,75.7
1975-09-22,76.14,,,,,3.17,75.7
1975-09-29,75.5,,,,,2.87,75.7
1975-10-06,76.96,,,,,2.87,75.7
1975-10-13,77.63,,,,,2.87,75.7
1975-10-20,78.62,,,,,2.87,75.7
1975-10-27,76.99,,,,,2.7,75.7
