time,close,KD,J,RSI,COPPER · Capital.com: close,URANIUM · FXCM: close,US10Y · TVC: close,US02Y · TVC: close,ALUMINUM · Capital.com: close,REMX · NYSE Arca: close,XAUUSD · FXCM: close,BTCUSD · INDEX: close,USDKRW · FXCM: close
1998-07-14,1968.41,92.22414103,92.18925822,77.22362901,,,5.46999979,5.45900011,,,293.15,,
1998-07-15,1994.54,93.86353049,97.94456275,83.39393825,,,5.49499989,5.45900011,,,293.75,,
1998-07-16,2000.56,94.45148556,97.96188936,84.70774979,,,5.47900009,5.44199991,,,293.25,,
1998-07-17,2008.76,95.40063601,99.52871405,86.50628606,,,5.50299978,5.45900011,,,294.5,,
1998-07-20,2014.25,94.89500285,95.69495897,87.71689899,,,5.51100016,,,,296.05,,
1998-07-21,1979.14,85.47301642,62.31802841,62.34614962,,,5.47399998,5.45900011,,,294.95,,
1998-07-22,1969.75,75.58776214,39.29713242,56.48589341,,,5.4369998,5.45900011,,,294.15,,
1998-07-23,1935.22,57.98402323,-4.170638916,37.61495151,,,5.45800018,5.47599983,,,293.15,,
1998-07-24,1930.99,47.73215744,-8.974838093,35.53770704,,,5.4369998,5.45900011,,,291.45,,
1998-07-27,1933.26,43.1336304,3.283815042,36.57984628,,,5.45300007,,,,290.35,,
1998-07-28,1896.53,34.14525446,-8.250593094,19.39451556,,,5.46999979,5.47599983,,,291.75,,
1998-07-29,1881.49,26.10855775,-15.18110779,13.46015942,,,5.49499989,5.47599983,,,290.05,,
1998-07-30,1919.62,25.53051127,3.440562313,31.34152845,,,5.52400017,5.51100016,,,289.5,,
1998-07-31,1872.39,19.46133756,-6.756571199,14.12362893,,,5.50299978,5.4920001,,,286.45,,
1998-08-03,1851.1,14.76234078,-10.09410554,7.713979635,,,,,,,282.95,,
1998-08-04,1785.64,11.06958,-10.59054511,-7.942541737,,,5.44899988,5.45900011,,,288.35,,
1998-08-05,1788.2,11.84562824,2.955686286,-6.78196566,,,5.42000008,5.39099979,,,287.95,,
1998-08-06,1829.51,18.35407657,30.1802264,10.66581436,,,5.44099998,5.40799999,,,287.35,,
1998-08-07,1846.77,25.92459329,50.76396002,17.14333532,,,5.44500017,5.39099979,,,286.65,,
1998-08-10,1839.21,32.28131913,60.59281707,14.96781038,,,5.40299988,,,,287.45,,
1998-08-11,1792.7,31.21748992,42.71366587,2.908623724,,,5.39900017,5.34000015,,,283.95,,
1998-08-12,1825.53,34.31168661,47.79526631,15.28498771,,,5.38700008,5.30600023,,,282.75,,
1998-08-13,1802.54,36.42611123,48.45396265,9.45020378,,,5.39099979,5.30600023,,,285.35,,
1998-08-14,1790.19,35.9519624,40.78051601,6.425364024,,,5.43599987,5.37400007,,,284.05,,
1998-08-17,1818.04,41.16486367,56.61139366,16.883984,,,,,,,285.05,,
1998-08-18,1855.12,52.15862259,87.36628488,29.12525977,,,5.38999987,5.32200003,,,284.95,,
1998-08-19,1842.69,56.47980418,84.8865893,25.39826202,,,5.41099977,5.33900023,,,283.35,,
1998-08-20,1832.45,57.39267571,73.87824709,22.31877529,,,5.41099977,5.33900023,,,285.15,,
1998-08-21,1797.61,51.43665043,44.78937292,12.55447016,,,5.38199997,5.32200003,,,284.8,,
1998-08-24,1790.82,44.89222706,25.2075299,10.76166585,,,,,,,284.65,,
1998-08-25,1798.17,41.02558591,21.51663442,13.70576695,,,5.27899981,5.20100021,,,283.05,,
1998-08-26,1768.13,32.60930709,1.81413431,5.500649865,,,5.23400021,5.16599989,,,282.25,,
1998-08-27,1686.41,26.09571904,-5.585837488,-11.3437882,0.733,,5.20599985,4.89300013,,,276.55,,
1998-08-28,1639.68,20.98468741,-7.633669932,-18.4291529,0.749,,5.07299995,4.92600012,,,274.35,,
1998-08-31,1499.25,15.71622727,-11.76410174,-32.92342967,,,,,,,275.55,,
1998-09-01,1575.09,17.63229452,8.682298128,-10.03336944,0.76,,5.04799986,4.87599993,,,278.85,,
1998-09-02,1592.85,20.82125878,24.31867125,-5.241524351,0.738,,5.06400013,4.875,,,280.15,,
1998-09-03,1571.86,22.52401945,28.52962737,-7.944282542,0.747,,5.06799984,4.94099998,,,284.95,,
1998-09-04,1566.52,23.55769498,29.14468776,-8.645847739,0.758,,5.02799988,4.90799999,,,286.85,,
1998-09-08,1660.86,31.21003968,53.13439783,15.89689041,0.766,,5.01100016,,,,286.05,,
1998-09-09,1624.55,36.08047515,59.21874289,10.02526517,0.775,,5.06699991,4.92299986,,,284.25,,
1998-09-10,1585.33,39.46388028,59.49152697,4.130785021,0.77,,4.92700005,4.75500011,,,290.45,,
1998-09-11,1641.64,48.9596533,82.7129092,17.00019677,0.763,,4.77699995,4.62099981,,,293.75,,
1998-09-14,1665.69,59.22975765,101.7816465,22.07562791,0.756,,,,,,290.35,,
1998-09-15,1678.11,68.50505625,112.9692471,24.7058398,0.765,,4.85900021,4.70200014,,,289.95,,
1998-09-16,1689.91,75.91638187,116.6767914,27.26751517,0.759,,4.88700008,4.73500013,,,287.85,,
1998-09-17,1646.25,75.13761411,93.57089946,18.67162455,0.744,,4.875,4.75099993,,,291.45,,
1998-09-18,1663.77,75.82918358,86.77474994,22.76693503,0.741,,4.78000021,4.66599989,,,291.45,,
1998-09-21,1680.43,79.07761145,92.67146431,26.65985612,0.739,,,,,,288.95,,
1998-09-22,1697.8,83.18120477,100.2371145,30.70723617,0.734,,4.67000008,4.62900019,,,287.85,,
1998-09-23,1760.27,87.28758037,106.0814742,43.78527814,0.75,,4.70900011,4.64599991,,,289.75,,
1998-09-24,1720.34,83.55698947,83.62745914,34.32655564,0.748,,4.67299986,4.57700014,,,294.15,,
1998-09-25,1743.59,83.61558698,83.7973156,39.06655605,0.753,,4.63399982,4.44999981,,,294.15,,
1998-09-28,1739.22,82.87172438,81.10293217,37.98365652,0.744,,,,,,295.85,,
1998-09-29,1734.05,81.50562424,77.20597781,36.63472776,0.743,,4.59100008,4.43400002,,,294.65,,
1998-09-30,1693.84,74.59883405,55.18203536,26.53427716,0.728,,4.5710001,4.44999981,,,296.95,,
1998-10-01,1612.33,58.3691756,8.086630127,9.993425003,0.724,,4.42199993,4.30200005,,,299.85,,
1998-10-02,1614.98,49.36655151,1.718718538,10.70907947,0.716,,4.28900003,4.15399981,,,300.55,,
1998-10-05,1536.69,39.53242925,-8.876792873,-2.16203762,0.705,,,,,,296.65,,
1998-10-06,1510.89,30.52139897,-16.21078779,-5.795790956,0.717,,4.16800022,4.03599977,,,296.25,,
1998-10-07,1462.61,23.63943758,-16.9315593,-12.05124707,0.72,,4.19700003,4.06799984,,,301.55,,
1998-10-08,1419.12,20.82536318,-6.495321262,-17.05533062,0.713,,4.39699984,4.13399982,,,299.55,,
1998-10-09,1492.49,23.24638939,15.63861269,2.887329804,0.721,,4.5619998,4.1329999,,,296.75,,
1998-10-12,1546.08,29.05263957,39.76437667,15.13975302,0.718,,,,,,296.25,,
1998-10-13,1509.45,32.88881304,47.83511527,9.499053679,0.724,,4.79899979,,,,296.55,,
1998-10-14,1540.97,41.25503146,69.64372865,16.4692959,0.719,,4.72800016,4.13100004,,,296.05,,
1998-10-15,1611.01,54.5982364,102.1505973,30.27353436,0.719,,4.61100006,4.09700012,,,298.7,,
1998-10-16,1620.95,64.64052863,113.5224397,32.09297506,0.738,,4.40299988,3.84599996,,,299.95,,
1998-10-19,1648.73,73.52290464,120.1698002,37.18928839,0.734,,,,,,296.15,,
1998-10-20,1639.19,77.15631599,109.5632921,35.16480826,0.726,,4.46700001,3.90899992,,,296.25,,
1998-10-21,1674.75,81.84524442,109.7710536,41.84812073,0.724,,4.57499981,3.9920001,,,295.25,,
1998-10-22,1702.64,86.49069515,112.0672265,46.80050543,0.721,,4.57000017,4.07600021,,,292.55,,
1998-10-23,1693.86,88.31810909,105.6749096,44.61745265,0.718,,4.6170001,4.14300013,,,292.85,,
1998-10-26,1724.98,91.26481885,107.3099935,50.30323172,0.711,,,,,,292.2,,
1998-10-27,1717.63,89.84401251,94.31458401,48.29951523,0.705,,4.67500019,4.20800018,,,293.65,,
1998-10-28,1737.35,89.66617261,91.45685859,52.05075765,0.699,,4.5999999,4.10599995,,,293.1,,
1998-10-29,1757.19,91.85606143,98.22612648,55.744759,0.703,,4.56099987,4.10500002,,,293.65,,
1998-10-30,1771.39,92.24920976,96.41711311,58.36151311,0.716,,4.49900007,4,,,292.55,,
1998-11-02,1800.91,94.01594181,100.5167236,63.60011978,0.724,,,,,,290,,
1998-11-03,1788.43,93.42331036,95.19212263,59.29549122,0.722,,4.76000023,4.28100014,,,289.45,,
1998-11-04,1823.57,94.40140048,97.73103193,65.58857612,0.722,,4.73600006,4.24800014,,,290.75,,
1998-11-05,1837.42,95.55359632,100.0989016,67.93338391,0.723,,4.88700008,4.44799995,,,293.65,,
1998-11-06,1856.58,96.43911912,100.9255788,71.1263599,0.729,,4.8499999,4.51599979,,,293.2,,
1998-11-09,1860.92,96.4110665,98.58416476,71.85602108,0.714,,,,,,292.75,,
1998-11-10,1863.69,95.45214035,94.14137411,72.34715039,0.706,,4.86600018,4.56899977,,,293.25,,
1998-11-11,1862.23,91.45688135,80.81335075,71.66791489,0.713,,4.82600021,4.51999998,,,293.35,,
1998-11-12,1851.06,85.50963513,65.31975425,66.30894928,0.708,,4.84600019,4.5539999,,,296.95,,
1998-11-13,1847.99,79.53237775,54.49429386,64.7996749,0.703,,4.78200006,4.46999979,,,295.85,,
1998-11-16,1861.06,76.81911683,57.51692261,67.9496696,0.697,,,,,,294.65,,
1998-11-17,1878.08,77.73692424,70.38034563,71.88700126,0.708,,4.86600018,4.57399988,,,294.1,,
1998-11-18,1896.65,81.97290632,88.88457223,75.91916639,0.71,,4.87799978,4.57499981,,,297.13,,
1998-11-19,1919.66,83.43002218,90.52864479,80.50207711,0.711,,4.85400009,4.60900021,,,295.75,,
1998-11-20,1928.01,85.34887339,93.69531273,82.08875941,0.717,,4.8499999,4.66200018,,,296.05,,
1998-11-23,1977.48,88.79015574,101.5665813,90.22390397,0.704,,,,,,296.5,,
1998-11-24,1965.51,88.07184932,92.66429604,83.43515637,0.703,,4.86199999,4.66499996,,,296.2,,
1998-11-25,1984.63,90.2428942,97.96672974,86.59849417,0.699,,4.82999992,4.68300009,,,296.6,,
1998-11-27,2016.44,92.57247177,102.2583335,91.30793936,,,4.83199978,4.65799999,,,296.2,,
1998-11-30,1949.86,85.1169188,71.32096723,59.60781634,0.696,,,,,,293.2,,
1998-12-01,2002.16,84.69681987,76.74859675,69.6420115,0.694,,4.72200012,4.50899982,,,293.75,,
1998-12-02,1995.01,82.69183393,73.70525752,66.77160707,0.684,,4.65500021,4.45900011,,,293.2,,
1998-12-03,1954.39,71.97294164,40.6824227,51.49259215,0.67,,4.58799982,4.36000013,,,292.2,,
1998-12-04,2001.88,72.40456656,57.8383694,61.1732252,0.668,,4.54500008,4.30999994,,,292.45,,
1998-12-07,2040.28,78.15212604,85.23792617,67.84696401,0.662,,,,,,294.89,,
1998-12-08,2034.71,78.89822558,84.30637448,65.79017945,0.662,,4.66599989,4.52400017,,,293.7,,
1998-12-09,2050.9,82.07062197,92.70568742,68.65531312,0.667,,4.59899998,4.42399979,,,293.65,,
1998-12-10,2016.14,79.00890938,76.67216062,55.68786867,0.666,,4.57200003,4.44000006,,,294.35,,
1998-12-11,2028.64,78.36940894,75.60228346,58.28528222,0.649,,4.5250001,4.38999987,,,290.85,,
1998-12-14,1967.58,63.64238621,25.44126663,38.36087696,0.647,,,,,,291.35,,
1998-12-15,2012.14,60.69062363,34.2106574,48.3297381,0.651,,4.57600021,4.42199993,,,292.85,,
1998-12-16,2010.33,57.45915417,36.1404974,47.76931651,0.662,,4.62300014,4.45499992,,,295.75,,
1998-12-17,2042.85,62.36605159,63.97396675,54.67223401,0.649,,4.55600023,4.35400009,,,291.75,,
1998-12-18,2085.76,70.71111924,92.37774596,62.70019493,0.645,,4.58300018,4.421,,,289.05,,
1998-12-21,2137.69,76.9529594,103.3908732,70.90793876,0.646,,,,,,288.95,,
1998-12-22,2121.01,79.78915207,100.0985906,65.20416281,0.649,,4.6420002,4.52099991,,,288.25,,
1998-12-23,2171.49,84.67356587,107.0393196,72.75618947,0.642,,4.70200014,4.58900023,,,286.95,,
1998-12-24,2163.03,87.6229269,106.1792064,69.81511359,0.641,,4.80100012,4.69199991,,,286.25,,
1998-12-28,2179.49,89.65575175,104.0159536,72.30562704,0.65,,4.8499999,4.76100016,,,286.65,,
1998-12-29,2181.35,91.26636268,102.4729909,72.59470911,0.659,,4.75699997,4.69199991,,,286.2,,
1998-12-30,2166.63,89.78916169,91.69947333,66.75475169,0.655,,4.68200016,4.6420002,,,287.05,,
1998-12-31,2192.48,90.84992089,94.45697474,71.30120637,0.648,,4.6420002,4.54199982,,,288.25,,
1999-01-04,2207.45,88.47707484,84.34848662,73.81988925,0.64,,4.65799999,4.54199982,,,287.7,,
1999-01-05,2248.22,90.40649349,93.165746,80.09975793,0.634,,4.67700005,4.57499981,,,286.95,,
1999-01-06,2320.86,92.5889876,99.42484914,88.91227337,0.641,,4.74499989,4.64099979,,,288.3,,
1999-01-07,2326.09,93.40896508,98.87683955,89.46729936,0.642,,4.70900011,4.59100008,,,291.35,,
1999-01-08,2344.41,92.31723264,92.32183877,91.43260445,0.649,,4.77299976,4.64099979,,,291.35,,
1999-01-11,2384.59,94.01170771,98.25019844,95.39561084,0.661,,,,,,292.9,,
1999-01-12,2320.75,88.30365062,76.15275326,70.66387171,0.661,,4.90299988,4.7420001,,,288.55,,
1999-01-13,2316.81,82.97128037,63.56490609,69.27964775,0.653,,4.80999994,4.65799999,,,286.75,,
1999-01-14,2276.82,73.28464764,39.36487868,55.75322959,0.647,,4.70900011,4.60699987,,,286.55,,
1999-01-15,2348.2,72.85989273,54.83812096,67.43336257,0.653,,4.60599995,4.45599985,,,287.05,,
1999-01-19,2408.17,78.4620454,83.4565412,75.22917987,0.658,,,,,,286.85,,
1999-01-20,2415.49,78.48870159,81.05258995,76.1118008,0.65,,4.71299982,4.62400007,,,287.35,,
1999-01-21,2344.72,72.602331,59.1683487,55.11897278,0.649,,4.74100018,4.64099979,,,287.65,,
1999-01-22,2338.88,67.18553263,46.92654558,53.54155385,0.647,,4.68499994,4.60599995,,,286.45,,
1999-01-25,2369.31,65.33753805,50.58805807,58.59324689,0.645,,,,,,287.85,,
1999-01-26,2433.47,69.32904675,71.9330785,67.90842658,0.641,,4.66499996,4.60599995,,,286.15,,
1999-01-27,2407.14,68.65686684,68.27843292,60.39097448,0.635,,4.69299984,4.62300014,,,283,,
1999-01-28,2477.34,75.59920024,92.76581681,69.81129729,0.635,,4.67299986,4.46700001,,,284.25,,
1999-01-29,2505.89,81.31654031,104.1931987,73.1792126,0.637,,4.66099977,4.56599998,,,286.15,,
1999-02-01,2510.09,83.71701824,101.1565423,73.67849732,0.636,,,,,,288.85,,
1999-02-02,2463.42,80.94659041,82.74028285,60.00800046,0.639,,4.75299978,4.64900017,,,288.45,,
1999-02-03,2493.41,81.34650783,83.24314762,64.33185074,0.64,,4.80200005,4.69899988,,,287.55,,
1999-02-04,2410.07,72.14083456,50.07497126,43.37193554,0.653,,4.82999992,4.71600008,,,289.45,,
1999-02-05,2373.62,58.81045948,14.45159014,35.61042863,0.659,,4.875,4.7670002,,,288.55,,
1999-02-08,2404.92,51.6741121,11.65380897,41.23042599,0.677,,,,,,289.15,,
1999-02-09,2310.79,39.31659711,-11.58734193,23.24898073,0.659,,4.92399979,4.78499985,,,287.4,,
1999-02-10,2309.5,31.23681228,-14.41461932,23.02703005,0.655,,4.87900019,4.75099993,,,287.25,,
1999-02-11,2405.55,33.83350346,17.49951563,40.17132827,0.657,,4.93200016,4.78499985,,,287.7,,
1999-02-12,2321.89,29.15100162,9.2777531,25.77352297,0.639,,4.92799997,4.81899977,,,289.55,,
1999-02-16,2313.87,24.809375,4.018684187,24.49857007,0.62,,,,,,285.05,,
1999-02-17,2248.91,19.41452137,-4.467958106,14.66707504,0.625,,5.01900005,4.90600014,,,285.05,,
1999-02-18,2260.55,18.66415555,4.847001249,16.93697427,0.611,,4.97399998,4.87300014,,,286.2,,
1999-02-19,2283.6,21.12767962,20.37791265,21.49126354,0.616,,5.05700016,4.92399979,,,288.25,,
1999-02-22,2342.01,30.83502409,54.72850177,32.23787618,0.608,,,,,,287.05,,
1999-02-23,2376.35,43.13611955,85.83559704,38.00636976,0.613,,5.01999998,4.90899992,,,287.45,,
1999-02-24,2339.38,48.59631908,83.59655665,31.09066145,0.614,,5.10300016,4.99599981,,,287.8,,
1999-02-25,2326.82,51.16726727,75.09475653,28.776645,0.62,,5.1789999,5.08300018,,,287.85,,
1999-02-26,2288.03,48.16050564,52.6073462,21.78855096,0.619,,5.35300016,5.21700001,,,287.05,,
1999-03-01,2295.18,46.2664613,43.75477072,23.28717275,0.612,,,,,,286.4,,
1999-03-02,2259.03,40.20233678,23.7861802,16.74600544,0.62,,5.3920002,5.19999981,,,286.75,,
1999-03-03,2265.2,34.82425028,13.17095575,18.18708134,0.621,,5.31500006,5.13399982,,,286.55,,
1999-03-04,2292.89,34.14239319,21.61110318,24.6649018,0.621,,5.38399982,5.18400002,,,288.15,,
1999-03-05,2337.11,39.59176503,46.94954963,34.20914382,0.623,,5.41900015,5.20100021,,,288.45,,
1999-03-08,2397.62,52.17729862,87.32002489,45.4929216,0.616,,,,,,291.6,,
1999-03-09,2392.94,59.0520382,93.8102503,44.37077674,0.619,,5.26900005,5.0999999,,,291.85,,
1999-03-10,2406,65.85495061,100.2413377,46.80017098,0.622,,5.17199993,5.01599979,,,292.75,,
1999-03-11,2412.25,71.44394032,102.6096081,47.99916166,0.62,,5.20100021,5.03299999,,,294.45,,
1999-03-12,2381.53,72.34316558,90.17406265,39.63596525,0.618,,5.19700003,5.03299999,,,292.35,,
1999-03-15,2431.44,78.23145293,101.8676198,49.60541552,0.608,,,,,,286.9,,
1999-03-16,2439.27,82.39711182,104.6293425,51.07651063,0.608,,5.15500021,4.98199987,,,283.45,,
1999-03-17,2428.97,83.82712794,98.51828358,48.01722861,0.613,,5.10900021,4.96500015,,,283.95,,
1999-03-18,2462.96,87.73740114,104.858662,54.77238681,0.605,,5.12200022,4.98199987,,,282.95,,
1999-03-19,2421.27,79.64120475,67.96134419,42.5254087,0.609,,5.10099983,4.98199987,,,284.25,,
1999-03-22,2395.94,67.92417141,32.79165777,35.73468716,0.634,,,,,,284.65,,
1999-03-23,2322.84,52.44752056,-3.8103634,19.03549797,0.645,,5.20300007,5.06699991,,,284.55,,
1999-03-24,2365.28,47.11610691,5.658630814,29.00807151,0.64,,5.15999985,4.99800014,,,283.8,,
1999-03-25,2434.8,52.12679079,43.92476246,42.82836984,0.647,,5.15600014,4.99800014,,,283.3,,
1999-03-26,2419.17,54.77812399,57.30544283,39.20988627,0.64,,5.21600008,5.0250001,,,279.75,,
1999-03-29,2492.84,64.88359241,91.41092288,51.92037843,0.613,,,,,,280.35,,
1999-03-30,2480.29,70.34912409,97.27661853,48.86739606,0.613,,5.25899982,5.0079999,,,279.25,,
1999-03-31,2461.4,71.41434781,87.54115433,44.23075009,0.618,,5.19099998,4.9749999,,,280.05,,
1999-04-01,2493.37,75.30738633,93.10338588,49.92373898,0.619,,5.2420001,4.99100018,,,280.45,,
1999-04-05,2560.06,81.18660723,104.7826593,60.31463644,0.621,,5.27600002,5.0079999,,,278.45,,
1999-04-06,2563.17,84.34990216,104.0561655,60.76582095,0.625,,5.1869998,4.94099998,,,279.95,,
1999-04-07,2544.43,83.27339792,90.43526897,55.4931985,0.637,,5.12400007,4.90799999,,,280.55,,
1999-04-08,2573.39,84.41530342,90.8510027,60.1784769,0.635,,5.12400007,4.90799999,,,280.65,,
1999-04-09,2593.05,87.26245213,97.59817354,63.24734124,0.637,,5.03999996,4.85699987,,,281.55,,
1999-04-12,2598.81,89.20307594,99.22249616,64.16040099,0.631,,,,,,282.85,,
1999-04-13,2583.5,85.55642,81.44949029,59.10549872,0.648,,5.05299997,4.90799999,,,283.35,,
1999-04-14,2507.28,72.52061116,37.8776242,37.40825722,0.648,,5.10300016,4.92500019,,,281.45,,
1999-04-15,2521.77,64.87039149,28.42334881,40.48807351,0.679,,5.1329999,4.95800018,,,284,,
1999-04-16,2484.04,54.45538806,10.19435817,31.06174741,0.682,,5.16699982,4.95900011,,,284.25,,
1999-04-19,2345.61,41.69574851,-12.33386532,5.582947006,0.696,,,,,,284.85,,
1999-04-20,2409.64,37.08671279,-1.450683413,19.46432577,0.679,,5.1420002,4.94199991,,,284.45,,
1999-04-21,2489.08,39.67929179,26.89204117,33.80431149,0.677,,5.13800001,4.94199991,,,283.85,,
1999-04-22,2561.61,47.59369378,60.98607344,44.68674209,0.698,,5.17600012,4.97599983,,,283.55,,
1999-04-23,2590.69,56.46639291,85.34433057,48.65990509,0.69,,5.24900007,5.02699995,,,283.55,,
1999-04-26,2652.05,66.14837295,104.7922919,56.44408863,0.687,,,,,,281.25,,
1999-04-27,2602.41,69.71656713,97.95901206,46.71305579,0.69,,5.21999979,5.01100016,,,282,,
1999-04-28,2550.37,68.93651844,81.10761918,37.38296248,0.692,,5.20699978,4.99399996,,,282.95,,
1999-04-29,2528.44,66.57184699,66.74571874,33.62362466,0.711,,5.26300001,5.046,,,286.05,,
1999-04-30,2542.85,65.38652275,62.51014802,35.95347884,0.711,,5.21600008,4.96700001,,,286.55,,
1999-05-03,2535.58,61.44314287,50.14650579,34.57987535,0.719,,,,,,286.35,,
1999-05-04,2485.12,47.83737542,8.174638272,25.34091703,0.713,,5.35900021,5.06599998,,,285.5,,
1999-05-05,2534.45,45.66002774,20.38528995,34.24679538,0.708,,5.40700006,5.0999999,,,287.25,,
1999-05-06,2472.28,38.69541594,8.646517541,23.45359408,0.713,,5.39799976,5.0999999,,,289.55,,
1999-05-07,2503.62,35.99076119,14.20467511,29.12355592,0.71,,5.50400019,5.16699982,,,282.75,,
1999-05-10,2526.39,39.31138374,36.7198971,33.15595026,0.709,,,,,,278.75,,
1999-05-11,2566.68,51.0246066,79.01192043,40.01057418,0.708,,5.53599977,5.15100002,,,278.25,,
1999-05-12,2606.54,62.06123313,103.6464563,46.32090834,0.697,,5.57999992,5.16800022,,,277.35,,
1999-05-13,2582,65.83671399,96.06802775,41.15312268,0.703,,5.56699991,5.18499994,,,277.75,,
1999-05-14,2527.86,62.56754688,69.51028601,30.54064586,0.707,,5.40999985,5.1170001,,,275.95,,
1999-05-17,2561.84,63.24384651,68.40596515,36.57000585,0.701,,,,,,274.5,,
1999-05-18,2558.36,61.83052533,60.87828169,35.8622115,0.696,,5.63999987,5.28900003,,,273.95,,
1999-05-19,2577.4,63.07742762,65.71856152,39.40738335,0.676,,5.66099977,5.34000015,,,272.95,,
1999-05-20,2542.23,56.79050739,42.39377376,31.7824458,0.669,,5.59499979,5.34100008,,,274.45,,
1999-05-21,2520.14,47.97081415,18.72321423,27.20033635,0.661,,5.59499979,5.34100008,,,272.95,,
1999-05-24,2453.66,37.69815736,-2.60728458,14.82401991,0.662,,,,,,272.65,,
1999-05-25,2380.9,28.53836136,-14.5138496,3.75517067,0.663,,5.47900009,5.23899984,,,270.55,,
1999-05-26,2427.18,29.12379251,9.061264913,14.11376485,0.627,,5.47100019,5.25600004,,,269.25,,
1999-05-27,2419.15,29.37108442,19.9580504,12.84362025,,,5.55299997,5.36100006,,,270.5,,
1999-05-28,2470.52,34.39923014,42.26307742,23.88311718,0.62,,5.62799978,5.41699982,,,270.45,,
1999-06-01,2412.03,33.45733563,35.03452301,14.15919145,0.617,,,,,,267.65,,
1999-06-02,2432.41,34.4096673,37.57909014,18.49294029,0.615,,5.76200008,5.53499985,,,265.4,,
1999-06-03,2403.32,33.4802946,32.7415743,13.68065407,0.617,,5.77899981,5.51800013,,,266.05,,
1999-06-04,2478.34,42.29144263,63.94995253,28.94318181,0.613,,5.80499983,5.53599977,,,264.8,,
1999-06-07,2524.21,55.14520031,98.10884945,36.98005229,0.624,,,,,,265.55,,
1999-06-08,2474.56,59.25177451,91.00003461,27.90400015,0.629,,5.796,5.53700018,,,262.15,,
1999-06-09,2519.35,67.03339428,102.3615737,35.67815119,0.631,,5.82600021,5.5710001,,,259.35,,
1999-06-10,2484.62,68.62251023,90.25938982,29.36035262,0.633,,5.88999987,5.62200022,,,258.45,,
1999-06-11,2447.88,64.74851422,65.88196401,23.02461065,0.639,,5.9289999,5.63999987,,,260.65,,
1999-06-14,2398.31,54.7958404,30.48088073,15.13663953,0.638,,,,,,260.65,,
1999-06-15,2414.67,44.91790905,8.065600855,18.49712919,0.626,,5.96299982,5.64099979,,,259.15,,
1999-06-16,2517.83,53.64578181,57.0393096,36.97789367,0.624,,5.98099995,5.65899992,,,258.5,,
1999-06-17,2544.15,63.17318882,88.68847024,41.02960626,0.624,,5.92500019,5.59100008,,,258.45,,
1999-06-18,2563.44,71.79111818,106.0935823,43.98659472,0.646,,5.78800011,5.48799992,,,259.55,,
1999-06-21,2630.28,78.82203557,113.5505611,53.47700471,0.653,,,,,,258.85,,
1999-06-22,2580.26,78.67285414,95.66416332,43.39376829,0.656,,5.89099979,5.59299994,,,258.55,,
1999-06-23,2598.12,79.78103308,91.04713503,46.03045255,0.654,,5.92500019,5.62799978,,,260.65,,
1999-06-24,2553.99,76.51691932,73.98968588,37.33508682,0.689,,6.03299999,5.71500015,,,260.75,,
1999-06-25,2552.65,73.5409308,64.83734278,37.07269508,,,6.03800011,5.7329998,,,260.25,,
1999-06-28,2602.44,75.33134641,75.45559143,45.35292526,0.71,,,,,,260.75,,
1999-06-29,2642.11,80.77851317,94.45855259,51.36494014,,,5.94700003,5.66599989,,,260.75,,
1999-06-30,2686.12,83.965551,98.77316529,57.51566242,0.754,,5.92600012,5.69999981,,,262.5,,
1999-07-01,2706.18,87.12582471,102.4303161,60.19579171,0.747,,5.78499985,5.51599979,,,263.4,,
1999-07-02,2741.01,90.32685236,105.9816672,64.70984324,0.752,,5.84000015,5.58199978,,,263.5,,
1999-07-06,2736.78,88.25025672,90.88617504,63.58005229,0.749,,,,,,256.85,,
1999-07-07,2743.07,86.9167823,84.9010554,64.46028653,0.772,,5.86999989,5.61399984,,,257.15,,
1999-07-08,2771.85,88.38872245,91.0607094,68.47779197,0.769,,5.88800001,5.61399984,,,256.5,,
1999-07-09,2792.91,90.99574661,98.84930048,71.31275822,0.768,,5.82299995,5.5630002,,,256.95,,
1999-07-12,2790.67,90.96152951,94.80276368,70.57078984,0.761,,,,,,255.65,,
1999-07-13,2778.2,89.08822253,86.32557218,66.28093832,0.751,,5.73000002,5.51100016,,,255.85,,
1999-07-14,2817.98,91.44888744,95.96922453,72.32737996,0.766,,5.704,5.51000023,,,254.05,,
1999-07-15,2839.31,93.33004982,100.2931243,75.32338719,0.788,,5.73400021,5.54400015,,,254.1,,
1999-07-16,2864.5,93.85234508,98.63962047,78.71191938,0.772,,5.72599983,5.52600002,,,253.85,,
1999-07-19,2830.38,88.75046217,78.38939261,66.38271937,0.77,,,,,,253.25,,
1999-07-20,2732.22,69.31652638,15.55115211,38.51052335,0.761,,5.66699982,5.45599985,,,253.35,,
1999-07-21,2761.77,57.7827025,2.065455678,44.19551032,0.739,,5.63700008,5.40500021,,,255.3,,
1999-07-22,2684.44,44.28230728,-17.3273042,27.17781751,0.744,,5.65399981,5.421,,,255.45,,
1999-07-23,2692.41,35.65339278,-16.72369921,28.85086708,0.738,,5.78100014,5.50600004,,,254.65,,
1999-07-26,2619.7,26.62033433,-22.15085778,15.22647796,0.736,,,,,,254,,
1999-07-27,2679.68,24.88460669,-3.840308455,27.74667066,0.746,,5.84600019,5.57399988,,,254.25,,
1999-07-28,2705.84,26.25232262,15.30915487,32.73048676,0.737,,5.8119998,5.55600023,,,254.15,,
