time,vol_phase,vol_amp,period_months,period_years,phase_fit_r2,months_until_fear,months_until_euphoria,fear_window_24m,fear_window_36m,euphoria_window_24m,euphoria_window_36m,confidence,nasdaq_close,nasdaq_sma,nasdaq_overext,nasdaq_mom_fast,nasdaq_mom_slow,vol_ann,vol_z,trend_break,overext_flag,mom_decel,macro_risk,fear_level,euphoria_level,fear_trigger,euphoria_trigger
1999-12-31,-0.0179997668624484,0.0106292735899146,,,,0.0,0.0,1,1,0,0,0.6,4069.31,2823.5228500000003,0.4412173076623054,0.17856046432150308,0.4242250307117783,0.1797283621231565,-1.798666091378946,0,1,1,0,0,0,0,0
2000-01-03,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4131.15,2832.07225,0.4587021923610881,0.17341214498541446,0.44410458978571676,0.1768249755402996,-1.845962139430217,0,1,1,0,0,0,0,0
2000-01-04,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3901.69,2839.6009999999997,0.3740275482365305,0.10030428566191296,0.35166997509154463,0.28248277151224327,0.42929516218918573,0,1,1,0,0,0,0,0
2000-01-05,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3877.54,2847.3745,0.36179487454144166,0.08102215828621762,0.3297690289614019,0.28393007507273904,0.45684986393350996,0,1,1,0,0,0,0,0
2000-01-06,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3727.13,2854.18375,0.30584795039912893,0.03933264177040119,0.29755294297859325,0.3202937323933187,1.2320290025953864,0,1,1,0,0,0,0,0
2000-01-07,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3882.62,2861.4228500000004,0.3568843905751291,0.08025496846281621,0.3860213403206403,0.3483479213761606,1.815913090486363,0,1,1,0,0,0,0,0
2000-01-10,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4049.67,2869.5753499999996,0.41124365317676737,0.11861920756634925,0.4427861937267532,0.37349161672505965,2.3195623435046353,0,1,1,0,0,0,0,0
2000-01-11,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3921.19,2876.7171000000003,0.36307807257098723,0.07189933764696566,0.43537116145587396,0.3949018409659659,2.7210643540026638,0,1,1,0,0,0,0,0
2000-01-12,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3850.02,2883.56575,0.3351594289119295,0.07793574976341544,0.4316865924176785,0.39052222697656463,2.5847975587921934,0,1,1,0,0,0,0,0
2000-01-13,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3957.21,2891.0447999999997,0.3687819711406757,0.09256339816949444,0.4720777626498227,0.3978036019987481,2.684831501829657,0,1,1,0,0,0,0,0
2000-01-14,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4064.27,2898.8993,0.40200454703618016,0.09399848185493642,0.45770462639833864,0.3987240558487976,2.654096865417257,0,1,1,0,0,0,0,0
2000-01-18,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4130.81,2906.75305,0.4211079953971324,0.10065120195254029,0.47426256714074144,0.40033734208387,2.637786721753255,0,1,1,0,0,0,0,0
2000-01-19,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4151.29,2914.6936499999997,0.42426288951499247,0.09710164461252635,0.4739075170778124,0.40017992142936815,2.588216325243435,0,1,1,0,0,0,0,0
2000-01-20,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4189.51,2922.9190500000004,0.4333308341194053,0.07117088324405874,0.48777854720431835,0.3868276010503435,2.2935568945929266,0,1,1,0,0,0,0,0
2000-01-21,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4235.4,2931.2291000000005,0.4449228823499327,0.07571178218576158,0.5064717034149395,0.387517885977857,2.273842592506928,0,1,1,0,0,0,0,0
2000-01-24,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4096.08,2938.7442499999997,0.3938198262744368,0.03190374460881129,0.4615703010148009,0.407425154795323,2.607901520151045,0,1,1,0,0,0,0,0
2000-01-25,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4167.41,2946.5872500000005,0.41431752954201473,0.04830481614336235,0.44942300067473107,0.41093182626131475,2.6266272698230706,0,1,1,0,0,0,0,0
2000-01-26,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4069.91,2954.0193000000004,0.3777533545566203,0.024621674626332135,0.37198922610680185,0.42067520637976513,2.754786906100143,0,1,1,0,0,0,0,0
2000-01-27,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,4039.56,2961.6807,0.3639417645528096,-0.00047012713227401193,0.3611982545111452,0.41763920092163503,2.6520693819999845,0,1,0,0,0,0,0,0
2000-01-28,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3887.07,2968.5072000000005,0.3094359346677682,-0.037107957402641056,0.3036728232543944,0.43796834325731104,2.9560921240370646,0,1,0,0,0,0,0,0
2000-01-31,0.0338215580324695,0.0107984611925835,,,,0.0,0.0,1,1,0,0,0.6,3940.35,2975.78875,0.3241363319220827,-0.031690876340214946,0.3010853522028982,0.43996008393729025,2.929279801800795,0,1,0,0,0,0,0,0
2000-02-01,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4051.98,2984.3206,0.35775626787550907,-0.01916415525943127,0.3259313797673391,0.44840110771697633,3.011377691150013,0,1,0,0,0,0,0,0
2000-02-02,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4073.96,2992.6422,0.3613254534738568,0.04415266205157242,0.313210563809315,0.4013592554377098,2.1767922007621068,0,1,1,0,0,0,0,0
2000-02-03,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4210.98,3001.2517,0.4030745905116855,0.08599266545283846,0.33938300937986043,0.41396736199340367,2.358650869403228,0,1,1,0,0,0,0,0
2000-02-04,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4244.14,3009.66435,0.4101705394490254,0.13871531178145124,0.35810741622507236,0.38282978447126154,1.8195827647288023,0,1,1,0,0,0,0,0
2000-02-07,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4321.77,3018.3197499999997,0.4318463111802522,0.11310661357536933,0.3693994854180662,0.36402974678146194,1.4964773727206753,0,1,1,0,0,0,0,0
2000-02-08,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4427.5,3027.197,0.4625741238512062,0.09329896016218608,0.3847664741077601,0.34518581926423647,1.181377062066435,0,1,1,0,0,0,0,0
2000-02-09,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4363.24,3036.00115,0.4371667810468385,0.11273363443240436,0.3545597069369635,0.3269502487715423,0.8774839222096027,0,1,1,0,0,0,0,0
2000-02-10,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4485.63,3045.67745,0.4727856359182092,0.16509264886935648,0.3932518310069142,0.32377778460338325,0.8285787479371205,0,1,1,0,0,0,0,0
2000-02-11,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4395.45,3055.0125,0.4387666171578677,0.11074469133556208,0.3347656427931551,0.3289808456269405,0.9215532138367668,0,1,1,0,0,0,0,0
2000-02-14,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4418.55,3064.3909999999996,0.4419015066941525,0.08716940557590913,0.35149064504387684,0.31947684907446183,0.7667420112556026,0,1,1,0,0,0,0,0
2000-02-15,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4420.77,3073.81695,0.43820210243814306,0.07019446549223995,0.3207722482977853,0.3166838959659554,0.7242482722737872,0,1,1,0,0,0,0,0
2000-02-16,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4427.65,3083.5296000000003,0.43590319353509677,0.06657207759515704,0.31413519329227557,0.31671846429488226,0.7293286868481628,0,1,1,1,0,0,0,0
2000-02-17,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4548.92,3093.6019499999993,0.47042834647812426,0.08578807545512479,0.34085174617398084,0.3269800633997695,0.9047665931176199,0,1,1,1,0,0,0,0
2000-02-18,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4411.74,3103.2992500000005,0.421628932498211,0.041634792463521864,0.31974620610433546,0.3468296355323382,1.2418475851427928,0,1,1,1,0,0,0,0
2000-02-22,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4382.12,3112.6917500000004,0.4078233091985415,0.06983262045663174,0.2811343370852215,0.3244818694199348,0.8682635964697104,0,1,1,1,0,0,0,0
2000-02-23,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4550.33,3122.81145,0.45712607784885617,0.09188440782164453,0.31977400146759827,0.34330536296396036,1.1880493726192092,0,1,1,1,0,0,0,0
2000-02-24,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4617.65,3133.0663,0.4738436910830772,0.1345828286129176,0.3496494094470928,0.3291451742892047,0.9502067120925587,0,1,1,1,0,0,0,0
2000-02-25,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4590.5,3142.9861000000005,0.46055370718947786,0.13638614106486857,0.37598316627499884,0.32834366390552655,0.9369198258436797,0,1,1,1,0,0,0,0
2000-02-28,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4577.85,3152.9653500000004,0.45191890548369007,0.17771226142055596,0.3650106896541443,0.2886776995797603,0.26627045989322834,0,1,1,1,0,0,0,0
2000-02-29,0.0843851783116761,0.0110277582318327,,,,0.0,0.0,1,1,0,0,0.6,4696.69,3163.8094999999994,0.48450467703570665,0.19194741583869446,0.3602633240461308,0.2945805623974329,0.3695539989501135,0,1,1,1,0,0,0,0
2000-03-01,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4784.08,3174.9207,0.5068344856613269,0.18067710107157486,0.35887042944018543,0.2883928293471615,0.2670883025986131,0,1,1,1,0,0,0,0
2000-03-02,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4754.51,3185.9014500000003,0.49235940741355955,0.1670487682746027,0.34080558148454165,0.29271659011948375,0.3436024274664388,0,1,1,1,0,0,0,0
2000-03-03,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4914.79,3197.5883999999996,0.5370302193990948,0.1671368660026884,0.37019782989305594,0.29280305344593993,0.34703251159967885,0,1,1,1,0,0,0,0
2000-03-06,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4904.85,3209.4015000000004,0.5282755990486077,0.15567582596238583,0.36774695489225007,0.2948205251281372,0.38418789024352024,0,1,1,1,0,0,0,0
2000-03-07,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4847.84,3221.04,0.5050542681866728,0.12172558928402011,0.34880653947921214,0.29907296354756974,0.45913092601567834,0,1,1,1,0,0,0,0
2000-03-08,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4897.26,3233.258,0.514651784670447,0.10610050818746486,0.352744569420812,0.29192337797951007,0.3364357262731898,0,1,1,1,0,0,0,0
2000-03-09,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,5046.86,3246.5878000000002,0.5545120942054915,0.15667714817429257,0.37961330391971937,0.29514901313715225,0.3913335593379442,0,1,1,1,0,0,0,0
2000-03-10,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,5048.62,3259.695,0.5488013449111036,0.1255096831437279,0.4135220037741554,0.28624439395981965,0.2366823390934717,0,1,1,1,0,0,0,0
2000-03-13,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4907.24,3272.1354499999998,0.49970564329786527,0.11643631482555827,0.3548613316031419,0.2964748931887654,0.4079893361304212,0,1,1,1,0,0,0,0
2000-03-14,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4706.63,3283.316,0.4334989382685066,0.06519785902615105,0.2669055143120165,0.3374724663516014,1.102333181792025,0,1,1,1,0,0,0,0
2000-03-15,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4582.62,3294.16895,0.3911308343793356,0.03661126907755885,0.2210356349219038,0.3528037378097548,1.3535165812322467,0,1,1,1,0,0,0,0
2000-03-16,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4717.39,3305.59385,0.4270930471388674,0.06543877677774912,0.24671037852780375,0.36525661202142257,1.5522588227242808,0,1,1,1,0,0,0,0
2000-03-17,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4798.13,3317.5679000000005,0.44627936627913467,0.05478443234877739,0.2267824041522315,0.3584342810947956,1.423115776693069,0,1,1,1,0,0,0,0
2000-03-20,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4610.0,3328.2262,0.3851222011292381,0.04493918499276939,0.17085312269829567,0.3701387997431373,1.6072618012129725,0,1,1,0,0,0,0,0
2000-03-21,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4711.68,3339.1635499999998,0.4110360063076277,0.07520560824441147,0.1869885928493693,0.3744999345692684,1.664329413445182,0,1,1,0,0,0,0,0
2000-03-22,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4864.75,3351.1144999999997,0.4516812242613615,0.06909828517931671,0.22371949348238407,0.36816107025340256,1.542360303601611,0,1,1,0,0,0,0,0
2000-03-23,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4940.61,3363.2208,0.46901149041418866,0.06994033761761931,0.2438250703026854,0.36847709477246515,1.5331778105039304,0,1,1,0,0,0,0,0
2000-03-24,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4963.03,3375.6128499999995,0.47026042989497463,0.08115237991504198,0.22802897962617452,0.3668392170479557,1.4917870383533092,0,1,1,0,0,0,0,0
2000-03-27,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4958.56,3388.16625,0.46349371138443995,0.08316349377983112,0.22831797902830675,0.36645342045657237,1.4722084589373012,0,1,1,0,0,0,0,0
2000-03-28,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4833.89,3400.3441500000004,0.42158845892113583,0.02921206211182792,0.18788934733406903,0.3709654652784365,1.532828895793437,0,1,1,0,0,0,0,0
2000-03-29,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4644.67,3411.49415,0.36147675938415436,-0.02914039898998344,0.12430437045374787,0.39109399010711254,1.8453194703723217,0,1,0,0,0,0,0,0
2000-03-30,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4457.89,3421.19445,0.3030215222054977,-0.06238708089792633,0.14255361138378508,0.41365910158626973,2.1859496539578958,0,1,0,0,0,0,0,0
2000-03-31,0.1353021032779948,0.0111446355947819,,,,0.0,0.0,1,1,0,0,0.6,4572.83,3431.3378500000003,0.3326667905930625,-0.06957774391174398,0.1793121412029277,0.4056565165765251,2.029718864778303,0,1,0,0,0,0,0,0
2000-04-03,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4223.68,3439.6390499999998,0.22794279824215868,-0.1388768259987564,0.13322583328190873,0.4778639517276135,3.1218415585576667,0,1,0,0,0,0,0,0
2000-04-04,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4148.89,3447.2321,0.20354240145303826,-0.1441776131225453,0.06857997949838013,0.4790697512333001,3.068685522931408,0,1,0,0,0,0,0,0
2000-04-05,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4169.22,3455.1769,0.20665891231213096,-0.1486627216035089,0.02952092392713479,0.47698062921342427,2.969889265934938,0,1,0,0,0,0,0,0
2000-04-06,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4267.56,3463.5241000000005,0.232143873345648,-0.15441284283693213,0.08833287853942307,0.47053886324028166,2.813830630275809,0,1,0,0,0,0,0,0
2000-04-07,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4446.45,3472.9864000000002,0.2802958283971395,-0.11927417789415728,0.15491607835803456,0.5007364705003312,3.188564990637926,0,1,0,0,0,0,0,0
2000-04-10,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4188.2,3481.1641500000005,0.20310327796521732,-0.1465263569745926,0.05837193376141259,0.5276117500590635,3.483612749999196,0,1,0,0,0,0,0,0
2000-04-11,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,4055.9,3488.4314499999996,0.16267154970180098,-0.13825815923495155,-0.0020594104230279298,0.5211061753108088,3.3017699014576136,0,1,0,0,0,0,0,0
2000-04-12,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3769.63,3494.0690499999996,0.07886534182831917,-0.1774072473825017,-0.08743563611010918,0.5627513739261558,3.7618389346335066,0,0,0,1,0,0,0,0
2000-04-13,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3676.78,3499.0223499999997,0.05080209047535811,-0.22059019924152978,-0.11430422832420761,0.5470241937554992,3.4473280742861205,0,0,0,1,0,0,0,0
2000-04-14,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3321.29,3502.0979,-0.05162845390472959,-0.30779491176770957,-0.20723664581299484,0.6094196569338793,4.121793928929638,1,0,0,1,2,0,1,0
2000-04-17,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3539.16,3506.0886499999997,0.009432548147349396,-0.2322863340563992,-0.1643858903527411,0.6674260440046254,4.6449300459577385,0,0,0,1,0,0,0,0
2000-04-18,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3793.57,3511.3726,0.08036669193124069,-0.19485830956261885,-0.07385353801683558,0.7198797335474978,5.007603831454601,0,0,0,1,0,0,0,0
2000-04-19,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3706.41,3516.1893,0.054098537868822794,-0.23810884423660006,-0.11062026534466252,0.7042960194293365,4.6046028770066485,0,0,0,1,0,0,0,0
2000-04-20,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3643.88,3520.54945,0.03503161985127079,-0.2624635419512974,-0.10467799042239256,0.6968907388007634,4.335461302656389,0,0,0,1,0,0,0,0
2000-04-24,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3482.48,3523.9973000000005,-0.011781308686019787,-0.29831574663058646,-0.13790610858608365,0.7008733080362359,4.208524600321834,1,0,0,1,2,0,1,0
2000-04-25,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3711.23,3528.6001,0.05175704098631062,-0.2515508534735892,-0.045237158065072225,0.7553784816705923,4.559791515993097,0,0,0,1,0,0,0,0
2000-04-26,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3630.09,3532.85955,0.027521742266827465,-0.24903338718919965,-0.07873919829456766,0.754812756918316,4.364340779723627,0,0,0,1,0,0,0,0
2000-04-27,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3774.03,3537.6398,0.06682144405996349,-0.18744926980818866,-0.06859609376156839,0.7696168605647775,4.321823927563539,0,0,0,1,0,0,0,0
2000-04-28,0.1847346928586287,0.0113191709217352,,,,0.0,0.0,1,1,0,0,0.6,3860.66,3542.7465500000003,0.08973643626863437,-0.13397145286222867,-0.05235692053922969,0.7685123088065795,4.1475174497571645,0,0,0,1,0,0,0,0
2000-05-01,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3958.08,3548.21445,0.11551318438489533,-0.13443534966311887,-0.06005727882820622,0.7682284283787607,3.996492964602639,0,0,0,0,0,0,0,0
2000-05-02,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3785.45,3552.9898,0.0654266443433078,-0.10375549284036678,-0.10807607666099617,0.7382216657363909,3.625406810997779,0,0,0,0,0,0,0,0
2000-05-03,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3707.31,3557.8652500000003,0.04200405004096197,-0.10643328697555254,-0.14217785768331037,0.7389590405180442,3.5283488048877625,0,0,0,0,0,0,0,0
2000-05-04,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3720.24,3562.6576,0.044231699392049295,-0.10768920805330506,-0.159742518351214,0.7387482897474228,3.4315594758722994,0,0,0,0,0,0,0,0
2000-05-05,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3816.82,3568.3194999999996,0.06964076507162553,-0.1056200732971535,-0.12523262529679768,0.7399337220603159,3.352069460660309,0,0,0,0,0,0,0,0
2000-05-08,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3669.38,3573.20435,0.02691579898026264,-0.17476188869772513,-0.18196997969070117,0.7286958234854364,3.1868568819629037,0,0,0,0,0,0,0,0
2000-05-09,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3585.01,3578.0308999999997,0.0019505421263970035,-0.1440212979322859,-0.18438157640287112,0.7084458003687716,2.9682707545648817,0,0,0,0,0,0,0,0
2000-05-10,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3384.73,3581.5561500000003,-0.05495548352634383,-0.16547991814393848,-0.2339726833463467,0.7239813954728578,3.018214555854102,1,0,0,0,0,0,0,0
2000-05-11,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3499.58,3585.52485,-0.023969949615605057,-0.07163833055233537,-0.2083777260522489,0.6999774393107909,2.786563613524397,1,0,0,0,0,0,0,0
2000-05-12,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3529.06,3589.9700999999995,-0.016966742982065353,-0.0401764587492317,-0.20294964597472698,0.6962808960798009,2.709631041642141,1,0,0,0,0,0,0,0
2000-05-15,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3607.65,3594.81575,0.003570210795921902,0.08621951109358106,-0.20692164293942295,0.6062975261334399,2.037741066531798,0,0,0,0,0,0,0,0
2000-05-16,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3717.57,3600.2854,0.032576472965170966,0.05041026684297978,-0.15734608113805426,0.5732412199190291,1.7829643056359972,0,0,0,0,0,0,0,0
2000-05-17,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3644.96,3605.5702,0.010924707553884305,-0.03917418157566621,-0.1682199483355088,0.5198112000430225,1.3926793013402339,0,0,0,0,0,0,0,0
2000-05-18,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3538.71,3610.5640999999996,-0.019901073076087905,-0.045245938792524254,-0.22231794177565145,0.5234572306807246,1.4058458909437899,1,0,0,0,0,0,0,0
2000-05-19,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3390.4,3614.6871,-0.06204882851409188,-0.06956321283906164,-0.26577371606769673,0.5394829244976512,1.5043307253935085,1,0,0,0,0,0,0,0
2000-05-22,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3364.21,3618.7671499999997,-0.07034361135946521,-0.03396142978566996,-0.2671364775078967,0.5186669012113521,1.3468838526439724,1,0,0,0,0,0,0,0
2000-05-23,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3164.55,3621.9959000000003,-0.1262966366140834,-0.14730426300714317,-0.30872571185163344,0.4954019976553351,1.175057222631051,1,0,0,0,0,0,0,0
2000-05-24,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3270.61,3625.89875,-0.09798639578669965,-0.09902784779440732,-0.3036351132393238,0.5118694870397236,1.279108917121437,1,0,0,0,0,0,0,0
2000-05-25,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3205.35,3629.1032999999998,-0.116765290202679,-0.1506824270077345,-0.3299965719636796,0.4878062831720439,1.103378397569411,1,0,0,0,0,0,0,0
2000-05-26,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3205.11,3632.3811,-0.11762837880639776,-0.16980257261711718,-0.32588005914384444,0.47596117785956926,1.0137460275093317,1,0,0,0,0,0,0,0
2000-05-30,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3459.48,3636.5028,-0.04867940703909268,-0.12597016735386857,-0.29610827726108335,0.5550194280361839,1.5463480270668888,1,0,0,0,0,0,0,0
2000-05-31,0.232851335103285,0.0115215954690232,,,,0.0,0.0,1,1,0,0,0.6,3400.91,3640.281,-0.06575618750310763,-0.10158369546553248,-0.30662303638235633,0.5397628571191617,1.4284933595417115,1,0,0,0,0,0,0,0
2000-06-01,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3582.5,3644.8372999999997,-0.017102903331240538,-0.03366591949418851,-0.26101108947490015,0.5721340160036631,1.634270216313473,1,0,0,0,0,0,0,0
2000-06-02,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3813.38,3650.61555,0.04458548093348269,0.025036019181558178,-0.22132376063349712,0.6154763478233292,1.9077607679967759,0,0,0,0,0,0,0,0
2000-06-05,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3821.76,3656.6171999999997,0.04516272581116798,0.0012942711471852775,-0.24274499391700965,0.6092716363609098,1.8446485259412961,0,0,0,0,0,0,0,0
2000-06-06,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3756.37,3662.1575,0.025725955259980005,0.023707002272863376,-0.2559610348966649,0.5961342150852672,1.737623303021846,0,0,0,0,0,0,0,0
2000-06-07,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3839.26,3667.7553,0.04676012600949697,0.07092030426693374,-0.2176335373855771,0.5928291786253083,1.6978724582130005,0,0,0,0,0,0,0,0
2000-06-08,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3825.56,3673.12185,0.04150097824824406,0.13024081684506594,-0.18719763397590206,0.5523805379255173,1.415874399923179,0,0,0,0,0,0,0,0
2000-06-09,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3874.84,3678.46805,0.05338416626997766,0.10723001045839786,-0.1544487651168981,0.54406192543662,1.3492458853656333,0,0,0,0,0,0,0,0
2000-06-12,0.2790351700673628,0.0117697349891714,,,,0.0,0.0,1,1,0,0,0.6,3767.91,3683.4345000000003,0.022933894983065306,0.06768091219758232,-0.2012723137158472,0.555921486461036,1.4152951256617008,0,0,0,1,0,0,0,0
