date,state,gross_exposure,cash_weight,w_NASDAQ,w_GOLD,w_BTC,w_USDKRW,w_COPPER,w_REMX,w_ALUMINUM,w_URANIUM,w_UST10Y,w_UST2Y,portfolio_ret,portfolio_curve,portfolio_dd
2003-05-08,NORMAL,2.000000,-1.000000,0.481268,0.506244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506244,0.506244,0.009768,102.307757,-0.020507
2003-05-09,NORMAL,2.000000,-1.000000,0.465465,0.511512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511512,0.511512,0.018975,104.249037,-0.001921
2003-05-12,NORMAL,2.000000,-1.000000,0.468908,0.510364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.510364,0.510364,0.010734,105.368055,0.000000
2003-05-13,NORMAL,2.000000,-1.000000,0.477605,0.507465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507465,0.507465,-0.010484,104.263414,-0.010484
2003-05-14,NORMAL,2.000000,-1.000000,0.472933,0.509022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509022,0.509022,0.003574,104.636044,-0.006947
2003-05-15,NORMAL,2.000000,-1.000000,0.471308,0.509564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509564,0.509564,0.008764,105.553122,0.000000
2003-05-16,NORMAL,2.000000,-1.000000,0.480717,0.506428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506428,0.506428,-0.000648,105.484698,-0.000648
2003-05-19,NORMAL,2.000000,-1.000000,0.420048,0.526651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526651,0.526651,0.003326,105.835517,0.000000
2003-05-20,NORMAL,2.000000,-1.000000,0.433524,0.522159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522159,0.522159,0.003758,106.233212,0.000000
2003-05-21,NORMAL,2.000000,-1.000000,0.437525,0.520825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520825,0.520825,0.011482,107.453019,0.000000
2003-05-22,NORMAL,2.000000,-1.000000,0.434640,0.521787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521787,0.521787,-0.004047,107.018150,-0.004047
2003-05-23,NORMAL,2.000000,-1.000000,0.451849,0.516050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.516050,0.516050,0.007723,107.844615,0.000000
2003-05-27,DEFCON2,2.000000,-1.000000,0.425000,0.525000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525000,0.525000,0.010216,108.946398,0.000000
2003-05-28,DEFCON2,2.000000,-1.000000,0.425384,0.524872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524872,0.524872,-0.004097,108.500034,-0.004097
2003-05-29,DEFCON2,2.000000,-1.000000,0.427808,0.524064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524064,0.524064,0.009097,109.487035,0.000000
2003-05-30,DEFCON2,2.000000,-1.000000,0.423742,0.525419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525419,0.525419,0.003193,109.836621,0.000000
2003-06-02,DEFCON2,2.000000,-1.000000,0.435838,0.521387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521387,0.521387,0.000116,109.849333,0.000000
2003-06-03,DEFCON2,2.000000,-1.000000,0.434864,0.521712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521712,0.521712,-0.000285,109.818029,-0.000285
2003-06-04,DEFCON2,2.000000,-1.000000,0.427065,0.523646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524645,0.524645,0.007403,110.631007,0.000000
2003-06-05,DEFCON2,2.000000,-1.000000,0.443278,0.502888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526917,0.526917,0.015654,112.362852,0.000000
2003-06-06,DEFCON2,2.000000,-1.000000,0.443537,0.502195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.527134,0.527134,-0.014231,110.763846,-0.014231
2003-06-09,DEFCON2,2.000000,-1.000000,0.442285,0.499451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.529132,0.529132,-0.009039,109.762695,-0.023141
2003-06-10,DEFCON2,2.000000,-1.000000,0.454626,0.454547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.545413,0.545413,-0.003165,109.415259,-0.026233
2003-06-11,DEFCON2,2.000000,-1.000000,0.453113,0.451779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.547554,0.547554,0.014379,110.988595,-0.012231
2003-06-12,DEFCON2,2.000000,-1.000000,0.455409,0.451181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546705,0.546705,-0.002205,110.743814,-0.014409
2003-06-13,NORMAL,2.000000,-1.000000,0.440285,0.452322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553697,0.553697,-0.000276,110.713214,-0.014681
2003-06-16,NORMAL,2.000000,-1.000000,0.425735,0.457142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.558562,0.558562,0.013959,112.258647,-0.000927
2003-06-17,NORMAL,2.000000,-1.000000,0.470975,0.493560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517733,0.517733,0.005016,112.821763,0.000000
2003-06-18,NORMAL,2.000000,-1.000000,0.478771,0.477656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521786,0.521786,-0.010205,111.670406,-0.010205
2003-06-19,NORMAL,2.000000,-1.000000,0.451336,0.484264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532200,0.532200,-0.007290,110.856341,-0.017421
2003-06-20,NORMAL,2.000000,-1.000000,0.450796,0.485817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531693,0.531693,-0.004426,110.365636,-0.021770
2003-06-23,NORMAL,2.000000,-1.000000,0.423050,0.490180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.543385,0.543385,-0.015331,108.673583,-0.036768
2003-06-24,NORMAL,2.000000,-1.000000,0.466070,0.465092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534419,0.534419,-0.008744,107.723336,-0.045190
2003-06-25,NORMAL,2.000000,-1.000000,0.466176,0.464132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534846,0.534846,0.003485,108.098772,-0.041862
2003-06-26,NORMAL,2.000000,-1.000000,0.447252,0.479064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536842,0.536842,-0.004037,107.662403,-0.045730
2003-06-27,NORMAL,2.000000,-1.000000,0.451107,0.481361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.533766,0.533766,-0.007855,106.816753,-0.053226
2003-06-30,NORMAL,2.000000,-1.000000,0.451620,0.481574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.533403,0.533403,0.001268,106.952248,-0.052025
