time,months_until_fear,months_until_euphoria,fear_window_24m,fear_window_36m,euphoria_window_24m,euphoria_window_36m,confidence_fear,confidence_euphoria,confidence,fear_period_months,euphoria_period_months,fear_phase,euphoria_phase,nasdaq_close,nasdaq_sma,nasdaq_overext,nasdaq_mom_fast,nasdaq_mom_slow,vol_ann,vol_z,runup_12m,trend_break,overext_flag,mom_decel,macro_risk,fear_level,euphoria_level,fear_trigger,euphoria_trigger
2001-02-01,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2782.79,3446.4991500000006,-0.19257487703137843,0.21420592880891487,-0.23935481049403307,0.6302792421116905,1.4625076531099668,-0.31693241956229323,1,0,0,0,2,0,0,0
2001-02-02,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2660.5,3440.8338,-0.22678625163470545,0.01674252586282665,-0.29239762971158656,0.6355680088131123,1.4962789683149191,-0.36819932652256715,1,0,0,0,2,0,0,0
2001-02-05,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2643.21,3435.5177999999996,-0.23062252799272343,0.029756547959935098,-0.3020969752017236,0.6323704214150192,1.4561476350359899,-0.37720951712243234,1,0,0,0,2,0,0,0
2001-02-06,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2664.49,3430.62085,-0.22332134138344084,0.10667663489294532,-0.310251903318414,0.6324712645432842,1.4451206454149401,-0.38347251241968006,1,0,0,0,2,0,0,0
2001-02-07,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2607.82,3426.24755,-0.23886994096500702,0.08844201809743235,-0.32238895168310144,0.6333443336981298,1.440889776362939,-0.4109949181253528,1,0,0,0,2,0,0,0
2001-02-08,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2562.06,3420.5017,-0.2509695288267215,0.049465448736328854,-0.33513429349941615,0.633924051587739,1.4341540419360324,-0.41280791338546585,1,0,0,0,2,0,0,0
2001-02-09,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2470.97,3414.7061,-0.27637403406401506,-0.021080113145655277,-0.3428253798547337,0.6290744952125812,1.3804996012617934,-0.44913646466605583,1,0,0,0,2,0,0,0
2001-02-12,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2489.66,3408.2842499999997,-0.2695268887857578,-0.057150539466857664,-0.3430057501444793,0.6293298953659735,1.3715596492383881,-0.43358245458371725,1,0,0,0,2,0,0,0
2001-02-13,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2427.72,3401.1195499999994,-0.28619974561023587,-0.07568246716162197,-0.3693725988326333,0.622588697448253,1.3022416820460438,-0.4505618358963914,1,0,0,0,2,0,0,0
2001-02-14,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2491.4,3393.78615,-0.2658936391734641,-0.04855740772564976,-0.3531620132618143,0.6241845877497465,1.3058416457907065,-0.4364330195870856,1,0,0,0,2,0,0,0
2001-02-15,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2552.91,3387.6234500000005,-0.24640089499911821,-0.0484087401874177,-0.33882989744120995,0.614717302184991,1.2136615830768525,-0.4234164850428557,1,0,0,0,2,0,0,0
2001-02-16,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2425.38,3381.2138,-0.28268954775944655,-0.1239339856745012,-0.38455721706120727,0.6215122872820631,1.2632860900647114,-0.46682289422544254,1,0,0,0,2,0,0,0
2001-02-20,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2318.35,3374.20435,-0.3129195035268092,-0.16316534193865107,-0.4101400896614543,0.6220104544341916,1.2577421415807617,-0.4745043905579205,1,0,0,0,2,0,0,0
2001-02-21,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2268.94,3366.4649500000005,-0.3260170434865215,-0.17729730121722598,-0.4260425230512376,0.6230121717077163,1.2566318485871122,-0.4822277801612005,1,0,0,0,2,0,0,0
2001-02-22,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2244.96,3359.3428500000005,-0.3317264416759368,-0.20962966353212054,-0.4328345388445788,0.6160670022035996,1.1864569759837336,-0.506637980102542,1,0,0,0,2,0,0,0
2001-02-23,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2262.51,3352.7303500000003,-0.3251738840255972,-0.20867740412360314,-0.43592511611788554,0.6164526404348073,1.1806235995088643,-0.510029993611469,1,0,0,0,2,0,0,0
2001-02-26,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2308.5,3347.3491999999997,-0.31034981351811153,-0.16184992085045824,-0.43046125606915886,0.6134460648387158,1.1453987744047989,-0.4971136041825509,1,0,0,0,2,0,0,0
2001-02-27,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2207.82,3340.8903999999998,-0.3391522212162361,-0.20619134936900008,-0.45387218379886607,0.608179356189627,1.0907754538075,-0.5177168321373571,1,0,0,0,2,0,0,0
2001-02-28,0.0,286.51915646793464,0,0,0,0,0.6,0.6845939870957521,0.6422969935478761,,443.41687209176774,0.5806302656090818,2.223229388830492,2151.83,3334.0042500000004,-0.35458090672799847,-0.24187024810276436,-0.4713714719487839,0.6096684353634368,1.0954143890551147,-0.5418411689934826,1,0,0,0,2,0,0,0
2001-03-01,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2183.37,3326.8828500000004,-0.3437190011063962,-0.23076082935508302,-0.46514476369186,0.603318889902984,1.0316786917934269,-0.5436175816457919,1,0,0,0,2,0,0,0
2001-03-02,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2117.63,3318.88315,-0.3619449964666578,-0.23626534137835276,-0.4839843949890468,0.6056084776155012,1.0438793444563694,-0.5546060477315222,1,0,0,0,2,0,0,0
2001-03-05,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2142.92,3311.37295,-0.352860571020851,-0.22993829933268406,-0.49055119046203954,0.6016051888541109,1.000873936102488,-0.5639854398661998,1,0,0,0,2,0,0,0
2001-03-06,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2204.43,3304.70155,-0.33294127574092136,-0.1714226649126105,-0.4793910724955306,0.6034242007452553,1.0092417863600882,-0.5505611792409555,1,0,0,0,2,0,0,0
2001-03-07,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2223.92,3298.86915,-0.32585383084988384,-0.1586290911429663,-0.46323355490227314,0.6035418271330626,1.0026109338062892,-0.5412554869797683,1,0,0,0,2,0,0,0
2001-03-08,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2168.73,3292.8917500000007,-0.34139043592914964,-0.18606187300383936,-0.45961966840586643,0.5648812704234228,0.6535369128913852,-0.5571544087918551,1,0,0,0,1,0,0,0
2001-03-09,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2052.78,3287.3329,-0.37554848795508355,-0.21283677554432434,-0.499120377712982,0.5707592177550729,0.6995421997745089,-0.5932560047237292,1,0,0,0,1,0,0,0
2001-03-12,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1923.38,3280.5967499999997,-0.4137103257204653,-0.24928377945871671,-0.5165455546311215,0.5823481066733733,0.7963075084918857,-0.6190285662220567,1,0,0,0,1,0,0,0
2001-03-13,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,2014.78,3274.6439,-0.3847331002922181,-0.1846198051777237,-0.4829057964505242,0.5772616519056498,0.7443672170856755,-0.5894270506435388,1,0,0,0,1,0,0,0
2001-03-14,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1972.09,3268.4788,-0.39663368781832087,-0.20788782404023043,-0.4877036298126256,0.5727031544817008,0.6972471521487525,-0.5809974440310797,1,0,0,0,1,0,0,0
2001-03-15,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1940.71,3260.88495,-0.4048517412428182,-0.20060385876460207,-0.5016012265369592,0.5713882734527121,0.6792538159852598,-0.5765064526406292,1,0,0,0,1,0,0,0
2001-03-16,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1890.91,3253.33495,-0.4187779527589066,-0.24102512643493612,-0.5168682579346221,0.5692859219442007,0.6542433817776353,-0.599161824653039,1,0,0,0,1,0,0,0
2001-03-19,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1951.18,3245.17835,-0.39874491027588665,-0.23570356965188743,-0.49124824326050853,0.571350569901769,0.6667402536307689,-0.5933457409449098,1,0,0,0,1,0,0,0
2001-03-20,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1857.44,3235.39865,-0.42590073096556436,-0.23416536790111242,-0.501561778817771,0.5761305063368598,0.7037511010841011,-0.5970845986984816,1,0,0,0,1,0,0,0
2001-03-21,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1830.23,3225.4410000000003,-0.4325644152226006,-0.2105462937002609,-0.5265389430986849,0.576337813215888,0.6994237685689915,-0.6115546896223852,1,0,0,0,1,0,0,0
2001-03-22,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1897.7,3216.1476500000003,-0.40994624422793524,-0.16361825345756165,-0.5130906441151115,0.577110257063961,0.7002178971805887,-0.6099080117169433,1,0,0,0,1,0,0,0
2001-03-23,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1928.68,3206.59475,-0.39852705116541465,-0.14088447010191718,-0.4962795811819153,0.5618910183632876,0.5561048048696761,-0.6096271513031791,1,0,0,0,1,0,0,0
2001-03-26,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1918.49,3197.0594,-0.39992043938877087,-0.15205236661937416,-0.4956332681346878,0.5618052188357546,0.54962162646641,-0.6134438034829529,1,0,0,1,2,0,1,0
2001-03-27,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1972.26,3187.5465000000004,-0.38126079101904875,-0.14565302144249515,-0.47282971864792767,0.5426436445353066,0.3693042237169828,-0.6022514601013198,1,0,0,1,2,0,1,0
2001-03-28,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1854.13,3177.9776,-0.4165692042637431,-0.1601987480863476,-0.4974031606624921,0.5542284358265618,0.4699552943895349,-0.61643107311089,1,0,0,1,2,0,1,0
2001-03-29,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1820.57,3167.82515,-0.4252934067399522,-0.15394338772114902,-0.5020731340426114,0.5530154255158547,0.45354267976261325,-0.6080302798691835,1,0,0,1,2,0,1,0
2001-03-30,0.0,273.97531730059865,0,0,0,0,0.6,0.6843282890498326,0.6421641445249162,,445.11891202365643,0.6036708962264826,2.415819437761083,1840.26,3158.0394,-0.4172776945088146,-0.15714697921103615,-0.5129422600520867,0.5533738751357392,0.45172646783168174,-0.587190352386443,1,0,0,1,2,0,1,0
2001-04-02,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1782.97,3147.72555,-0.43356878746941585,-0.15803516194991574,-0.5145501276947959,0.5527609316768282,0.4410366537167745,-0.6100948427997541,1,0,0,1,2,0,1,0
2001-04-03,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1673.0,3136.7877499999995,-0.4666518319577089,-0.2192895675060198,-0.5312281095015271,0.5478493250342817,0.39149282263472784,-0.6038999166603531,1,0,0,1,2,0,1,0
2001-04-04,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1638.8,3125.0326,-0.47558947065064217,-0.2565878707874598,-0.5257868587285832,0.4611766526359441,-0.41141665440168285,-0.6050027838771335,1,0,0,1,2,0,1,0
2001-04-05,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1785.0,3113.8908,-0.4267621716214326,-0.19736321450411887,-0.4933439300615935,0.4989425895368882,-0.06553671440876273,-0.5718623627441104,1,0,0,1,2,0,1,0
2001-04-06,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1720.36,3102.1725500000002,-0.4454338137960766,-0.20674311693940695,-0.5045188790645431,0.4895950469408672,-0.1555275060039781,-0.5968750292907423,1,0,0,1,2,0,1,0
2001-04-09,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1745.71,3091.2169,-0.4352677096194706,-0.1495873888093221,-0.480599581673366,0.4911598121073895,-0.14446711275031546,-0.6073924141731044,1,0,0,1,2,0,1,0
2001-04-10,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1852.03,3081.2503500000003,-0.3989355652324713,-0.03709615364618546,-0.44807126083276716,0.5062524984298059,-0.007624608238903531,-0.5577980994221861,1,0,0,1,2,0,1,0
2001-04-11,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1898.95,3071.1844999999994,-0.38168807507331437,-0.05749014780770101,-0.41400198732310045,0.5039242345300535,-0.032692542211115526,-0.5318055178875218,1,0,0,1,2,0,1,0
2001-04-12,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1961.43,3061.69685,-0.35936505274844566,-0.005405432814932332,-0.3809574907921438,0.4992555050939353,-0.0786323808830283,-0.4796757241426878,1,0,0,1,2,0,1,0
2001-04-16,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1909.57,3051.5429999999997,-0.37422805446293883,-0.016045674005905064,-0.3789369950694056,0.5012273074106479,-0.06274785521694606,-0.48064066928127336,1,0,0,1,2,0,1,0
2001-04-17,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,1923.22,3041.7729500000005,-0.36773058620302357,0.017087011015860076,-0.4201527389598917,0.5017663459673387,-0.058846702623244596,-0.42094186295084135,1,0,0,1,2,0,1,0
2001-04-18,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2079.44,3032.3396000000002,-0.3142456735386763,0.06573458112526787,-0.3680051545765102,0.5272192792044039,0.17752709633735808,-0.4124481515387832,1,0,0,1,2,0,1,0
2001-04-19,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2182.14,3023.29065,-0.278223547577207,0.17481049185976394,-0.3210431990441699,0.533105638550282,0.2316803204188466,-0.4247792976009406,1,0,0,1,2,0,1,0
2001-04-20,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2163.41,3014.7922000000003,-0.28240161958757903,0.1820426940876283,-0.3178719620628334,0.5331521620215147,0.23133376299113312,-0.4163058053480322,1,0,0,1,2,0,1,0
2001-04-23,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2059.32,3005.2859499999995,-0.3147673684762009,0.0851662538862834,-0.39761305797694957,0.5406127984415127,0.29993695586919084,-0.43485515439586375,1,0,0,1,2,0,1,0
2001-04-24,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2016.61,2995.2529999999997,-0.32673133120975084,0.04559076674202034,-0.4210367656769467,0.5371584078380568,0.266872662845794,-0.42092704049987373,1,0,0,1,2,0,1,0
2001-04-25,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2059.8,2985.65055,-0.3101001053187553,0.07365688640545431,-0.40617351219048103,0.5392563714511648,0.2861912403772747,-0.4449818523777831,1,0,0,1,2,0,1,0
2001-04-26,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2034.88,2976.0428500000003,-0.31624640418063876,0.031750377739243385,-0.4049693109810836,0.5355461421984921,0.2514222014845362,-0.43944089540479714,1,0,0,1,2,0,1,0
2001-04-27,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2075.68,2965.9232999999995,-0.30015722254179666,0.1194900033978199,-0.3572890508643566,0.5370273411400386,0.26530110032414933,-0.4500096713592633,1,0,0,1,2,0,1,0
2001-04-30,0.0,254.5176429657678,0,0,0,0,0.6,0.6861700516863524,0.6430850258431762,,433.47550990150285,0.6267980711843537,2.5939768555559444,2116.24,2955.6301999999996,-0.2839970304810121,0.16240518079502575,-0.3532629623064746,0.5368507389205972,0.2635758128451594,-0.4518450213175986,1,0,0,1,2,0,1,0
2001-05-01,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2168.24,2945.2405000000003,-0.26381563746661796,0.1782248160586004,-0.3386205297770838,0.5398522754427633,0.2914659301030121,-0.45219904600210203,1,0,0,1,2,0,1,0
2001-05-02,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2220.6,2934.97015,-0.24339946012738845,0.24545000757163593,-0.304192517390487,0.5412166375527764,0.30418417590733565,-0.4133854627587209,1,0,0,1,2,0,1,0
2001-05-03,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2146.2,2924.8152999999998,-0.26621007487207826,0.28284518828451866,-0.36307547119416683,0.5444681060734102,0.3344408319909708,-0.4210896849737411,1,0,0,1,2,0,1,0
2001-05-04,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2191.53,2915.4948,-0.24831627207841345,0.3372772760556506,-0.3425521766129975,0.5403773629990838,0.29614300958960554,-0.4109170376104767,1,0,0,0,1,0,0,0
2001-05-07,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2173.57,2905.4398499999998,-0.25189640391281876,0.21768627450980405,-0.3661250153104968,0.5404389656743714,0.2967047944833066,-0.43052855518468247,1,0,0,0,1,0,0,0
2001-05-08,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2198.77,2895.9614500000002,-0.24074610868870516,0.2780871445511406,-0.36296710492006556,0.5407673196738887,0.29989227035478416,-0.40077887817560465,1,0,0,0,1,0,0,0
2001-05-09,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2156.63,2886.83675,-0.2529435549135225,0.23538846658379686,-0.3687068417925128,0.540486513541835,0.2973594660024077,-0.3984312456590079,1,0,0,0,1,0,0,0
2001-05-10,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2128.86,2877.3332,-0.260127398523049,0.1494738206184565,-0.3767591098984422,0.5400365200285385,0.2936693391144521,-0.3710399352385566,1,0,0,0,1,0,0,0
2001-05-11,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2107.43,2867.9317499999997,-0.2651742845693591,0.1097869875457489,-0.3478881084259059,0.5360619271126327,0.25728262772183846,-0.39780487944267606,1,0,0,0,1,0,0,0
2001-05-14,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2081.92,2859.1301999999996,-0.2718344900837323,0.061429671209270786,-0.3494711515927945,0.5360843580433127,0.2581917665103709,-0.4100638696990133,1,0,0,0,1,0,0,0
2001-05-15,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2085.58,2851.2431,-0.2685365902332215,0.09217258335646239,-0.3114602557288073,0.5341631927653555,0.24110199291513135,-0.42190068327027297,1,0,0,0,1,0,0,0
2001-05-16,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2166.44,2843.2403499999996,-0.23803838813697187,0.12646499100466935,-0.26975245388846936,0.5374219262051696,0.27244856644391513,-0.4172429839922315,1,0,0,0,1,0,0,0
2001-05-17,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2193.68,2835.78115,-0.22642831588044088,0.054937867887508096,-0.30099067320530104,0.5355511342120205,0.2559738615439912,-0.3981607479917476,1,0,0,0,1,0,0,0
2001-05-18,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2198.88,2828.48325,-0.22259394677341648,0.0076713684731504195,-0.30535872803262676,0.5265963977909512,0.17354387589951414,-0.3786210229151301,1,0,0,0,1,0,0,0
2001-05-21,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2305.59,2821.2118,-0.18276607236649156,0.06572032115965087,-0.23955103764001207,0.5283675726065971,0.19145706945608545,-0.3199651958470977,1,0,0,0,1,0,0,0
2001-05-22,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2313.85,2813.84425,-0.17769080502590018,0.12359905211429001,-0.23564427736613824,0.5265417777298722,0.17578374157357562,-0.312215943713383,1,0,0,0,1,0,0,0
2001-05-23,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2243.48,2805.7466999999997,-0.20039823979833948,0.11250068183734085,-0.21983280243702263,0.5297766366507801,0.20754876618241958,-0.2910587603292728,1,0,0,0,1,0,0,0
2001-05-24,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2282.02,2797.91405,-0.1843852387102456,0.10788426060782585,-0.20527259746817805,0.5306298103681817,0.2171569884834412,-0.3022647151448813,1,0,0,0,1,0,0,0
2001-05-25,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2251.03,2789.9017,-0.1931507837713421,0.1062224799496776,-0.1830300434792076,0.5298607210721985,0.21162715066684057,-0.29772723727518047,1,0,0,0,1,0,0,0
2001-05-29,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2175.54,2781.9794500000003,-0.21798847220097195,0.04810953518846839,-0.25094512426059956,0.5268529972254449,0.18520203119421327,-0.3212276645731348,1,0,0,0,1,0,0,0
2001-05-30,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2084.5,2773.4546,-0.2484102678298754,-0.014998298869693283,-0.27633840075820426,0.5311319645410436,0.22792644984465232,-0.39745279637402153,1,0,0,0,1,0,0,0
2001-05-31,0.0,229.1675938251672,0,0,0,0,0.6,0.6900036341453188,0.6450018170726595,,410.737123165503,0.652252543094586,2.777530772457159,2110.49,2764.7585999999997,-0.23664583229798075,-0.026634505405305653,-0.22833439367015484,0.5309051510043494,0.22832116334138167,-0.3794337397931731,1,0,0,0,1,0,0,0
2001-06-01,0.0,201.00960295383197,0,0,0,0,0.6,0.6959088276871044,0.6479544138435522,,379.8934207793404,0.6807675494092338,2.95861974536872,2149.44,2756.2475,-0.22015711578876707,-0.03204539313698995,-0.20594917489554576,0.528587017379509,0.20961168488926374,-0.400016748080949,1,0,0,0,1,0,0,0
2001-06-04,0.0,201.00960295383197,0,0,0,0,0.6,0.6959088276871044,0.6479544138435522,,379.8934207793404,0.6807675494092338,2.95861974536872,2155.93,2747.72115,-0.2153752574201352,0.004533594259621632,-0.1701354539960661,0.5281221478078653,0.20883780917161754,-0.43464065999192325,1,0,0,0,1,0,0,0
